,city,Lat,Long,VenueName,VenueLatitude,VenueLongitude,VenueCategory
260,Milpitas,37.436451,-121.89438,Planet Beach,37.433223724365234,-121.89598846435547,Spa
261,Milpitas,37.436451,-121.89438,Elegance Spa - Milpitas,37.43303669785457,-121.89297294149164,Spa
262,Milpitas,37.436451,-121.89438,Bigg Shrimp'n Food Truck,37.438165,-121.890354,Food Truck
263,Milpitas,37.436451,-121.89438,Beck's Shoes - Milpitas,37.433013916015625,-121.8969497680664,Shoe Store
264,Milpitas,37.436451,-121.89438,Kaiser Permanente Pharmacy,37.43280757110969,-121.89166769250923,Pharmacy
265,San Jose,37.189396,-121.705327,babystuffgifts,37.19032224532659,-121.70737981796265,Gift Shop
266,Monterey,36.606225,-121.908915,Einstein Bros Bagels,36.6071321,-121.9111029,Bagel Shop
267,Monterey,36.606225,-121.908915,Taco Bell,36.60493349673052,-121.91324555465813,Fast Food Restaurant
268,Monterey,36.606225,-121.908915,Ihg Army hotel,36.605943883835565,-121.9069441051296,Hotel
269,Monterey,36.606225,-121.908915,Midpom Java Cafe,36.604462,-121.91197,Coffee Shop
270,Monterey,36.606225,-121.908915,Java cafe,36.60434752276019,-121.91201196590335,Café
271,Monterey,36.606225,-121.908915,christmas party!,36.6099739074707,-121.90850067138672,Moving Target
272,Monterey,36.606225,-121.908915,Gochi,36.6101382,-121.909822,Japanese Restaurant
273,Sacramento,38.377411,-121.444429,Crime Scene Cleanup Sacramento,38.37816765354354,-121.44649744033812,Business Service
274,Sacramento,38.377411,-121.444429,Fog Harbor Fish House,38.37773029803778,-121.44543528556824,American Restaurant
275,Sacramento,38.377411,-121.444429,Sac Town Sanitation,38.37857136397138,-121.44645184278487,Home Service
276,Sacramento,38.377411,-121.444429,George Park,38.375736236572266,-121.44879913330078,Park
277,Nice,39.12558,-122.84653,The Woodpecker,39.12291969370969,-122.84547665256567,Miscellaneous Shop
278,Nice,39.12558,-122.84653,Sentry Market,39.12344316002426,-122.8425519978325,Grocery Store
279,Los Angeles,34.003213,-118.3078,China Express and Louisiana Fried Chicken,34.003432000000004,-118.30931799999999,Chinese Restaurant
280,Los Angeles,34.003213,-118.3078,La South Central Tattoo Supply,33.9994010925293,-118.30858612060547,Shop & Service
281,Los Angeles,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
282,Los Angeles,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
283,Los Angeles,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
284,Los Angeles,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
285,Los Angeles,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
286,Los Angeles,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
287,Los Angeles,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
288,Los Angeles,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
289,Los Angeles,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
290,Los Angeles,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
291,Los Angeles,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
292,Los Angeles,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
293,Los Angeles,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
294,Los Angeles,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
295,Los Angeles,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
296,Los Angeles,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
297,Los Angeles,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
298,Los Angeles,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
299,Coloma,38.79829,-120.88578,The Argonaut,38.800339856720015,-120.89067334219187,Café
300,Coloma,38.79829,-120.88578,American Whitewater Expeditions,38.799433507852854,-120.88539004325868,Rafting
301,Coloma,38.79829,-120.88578,American River Resort,38.79839105073639,-120.88420042844507,Campground
302,Coloma,38.79829,-120.88578,Coloma Outdoor Discovery School,38.801705,-120.888729,Campground
303,Oakland,37.790027,-122.18615,Independent Organic Cleaning,37.78865,-122.18303,Home Service
304,Oakland,37.790027,-122.18615,Oakland Casting Club,37.793090903762774,-122.18215198949078,Lake
305,Beverly Hills,34.066009,-118.38271,Summer Fish & Rice Sushi,34.064838335471705,-118.38375380014911,Sushi Restaurant
306,Beverly Hills,34.066009,-118.38271,Tagine Beverly Hills,34.06774672730416,-118.38359179499548,Moroccan Restaurant
307,Beverly Hills,34.066009,-118.38271,Nirvana,34.06665545208806,-118.38127940322705,Indian Restaurant
308,Beverly Hills,34.066009,-118.38271,Massage Envy - Beverly Hills,34.063606,-118.383348,Spa
309,Beverly Hills,34.066009,-118.38271,Japanese Knife Imports,34.065816,-118.379732,Miscellaneous Shop
310,Beverly Hills,34.066009,-118.38271,Vendome,34.063147899163134,-118.38317871093749,Liquor Store
311,Beverly Hills,34.066009,-118.38271,Bombay Palace,34.06637953918138,-118.38118919646553,Indian Restaurant
312,Beverly Hills,34.066009,-118.38271,Kiyokawa,34.0630973286882,-118.38367226989848,Sushi Restaurant
313,Beverly Hills,34.066009,-118.38271,The Cottage Hair Salon,34.064551,-118.38383,Cosmetics Shop
314,Beverly Hills,34.066009,-118.38271,Greendoor Powered By Intelligentsia,34.062238978890065,-118.38368924415234,Coffee Shop
315,Beverly Hills,34.066009,-118.38271,Academy of Motion Picture Arts and Sciences,34.06725250150343,-118.38734840591576,Movie Theater
316,Beverly Hills,34.066009,-118.38271,Juice Crafters,34.062414382214286,-118.38362319178998,Juice Bar
317,Beverly Hills,34.066009,-118.38271,Anny's,34.06303330353401,-118.38366320531865,Café
318,Beverly Hills,34.066009,-118.38271,Bru's Wiffle and More,34.06607721552578,-118.37928325588427,Breakfast Spot
319,Beverly Hills,34.066009,-118.38271,Samuel Goldwyn Theater,34.06732844799585,-118.38736279078104,Movie Theater
320,Beverly Hills,34.066009,-118.38271,Wilshire Screening Room,34.06625076504017,-118.380836835442,Indie Movie Theater
321,Beverly Hills,34.066009,-118.38271,Beverly Hills Playhouse,34.063367874713045,-118.38320297984353,Theater
322,Beverly Hills,34.066009,-118.38271,Afghani Kabob House,34.065330655018165,-118.3780885619927,Afghan Restaurant
323,Beverly Hills,34.066009,-118.38271,Bellacures,34.06993703816985,-118.38386941720002,Nail Salon
324,Beverly Hills,34.066009,-118.38271,Il Buco Ristorante,34.0673971662486,-118.38380474902283,Italian Restaurant
325,Beverly Hills,34.066009,-118.38271,Robert Burns Wines & Liquor,34.06868134331038,-118.3858978814818,Wine Shop
326,Beverly Hills,34.066009,-118.38271,Lazy Daisy Beverly Hills,34.06579981184261,-118.38382109999657,American Restaurant
327,Beverly Hills,34.066009,-118.38271,Natures Nails,34.061646779550145,-118.38365052410012,Cosmetics Shop
328,Beverly Hills,34.066009,-118.38271,Enterprise Rent-A-Car,34.07028154447102,-118.38405190409048,Rental Car Location
329,Beverly Hills,34.066009,-118.38271,Champs Elysee Cafe,34.06286444857412,-118.38356939315143,Café
330,Beverly Hills,34.066009,-118.38271,Cafe Alexander,34.06638638879754,-118.38099194990686,Café
331,Beverly Hills,34.066009,-118.38271,Thai Boom,34.062666814063654,-118.38358531008284,Thai Restaurant
332,Beverly Hills,34.066009,-118.38271,Marchello's,34.06446685771548,-118.38351096593037,Pizza Place
333,Beverly Hills,34.066009,-118.38271,Laemmle's Ahrya Fine Arts Theatre,34.065597623614366,-118.37798027406005,Movie Theater
334,Beverly Hills,34.066009,-118.38271,Philippe,34.065690310273624,-118.37883174072402,Chinese Restaurant
335,Beverly Hills,34.066009,-118.38271,Skin Care by Lidia,34.06296920776367,-118.38388061523438,Cosmetics Shop
336,Montrose,34.211494,-118.23104,Cibo Thai,34.208107,-118.234153,Asian Restaurant
337,Montrose,34.211494,-118.23104,Kokoroll,34.212637,-118.227691,Poke Place
338,Montrose,34.211494,-118.23104,M3 Fight and Fitness,34.209183,-118.23564,Boxing Gym
339,Santa Barbara,34.428191,-119.68412000000001,Los Agaves Restaurant,34.42745329110778,-119.68670946115523,Mexican Restaurant
340,Santa Barbara,34.428191,-119.68412000000001,La Super-Rica Taqueria,34.427938397668775,-119.68726547063133,Taco Place
341,Santa Barbara,34.428191,-119.68412000000001,Trader Joe's,34.424915,-119.68159,Grocery Store
342,Santa Barbara,34.428191,-119.68412000000001,Jaffurs Wine Cellars,34.42412499629572,-119.68347999907388,Winery
343,Santa Barbara,34.428191,-119.68412000000001,The Shop,34.42911070278126,-119.68889430995914,Diner
344,Santa Barbara,34.428191,-119.68412000000001,Sams To Go,34.428926000000004,-119.688543,Sandwich Place
345,Santa Barbara,34.428191,-119.68412000000001,The Fresh Market,34.42483500662462,-119.68185944614841,Grocery Store
346,Santa Barbara,34.428191,-119.68412000000001,Rusty's Pizza,34.42585033639223,-119.68437362022041,Pizza Place
347,Santa Barbara,34.428191,-119.68412000000001,CVS pharmacy,34.425164,-119.683433,Pharmacy
348,Santa Barbara,34.428191,-119.68412000000001,SUBWAY,34.427374103881796,-119.6871389697925,Sandwich Place
349,Santa Barbara,34.428191,-119.68412000000001,PetSmart,34.42499440842141,-119.6816304978347,Pet Store
350,Santa Barbara,34.428191,-119.68412000000001,Domino's Pizza,34.427586038353866,-119.68736316372997,Pizza Place
351,Santa Barbara,34.428191,-119.68412000000001,7-Eleven,34.425696548256866,-119.68396760523319,Convenience Store
352,Santa Barbara,34.428191,-119.68412000000001,Cesar's Place,34.42860253486157,-119.68820235222192,Mexican Restaurant
353,Santa Barbara,34.428191,-119.68412000000001,Jack in the Box,34.42629943789533,-119.68567952513695,Fast Food Restaurant
354,Santa Barbara,34.428191,-119.68412000000001,KFC,34.426585178348155,-119.68605950429918,Fried Chicken Joint
355,Santa Barbara,34.428191,-119.68412000000001,tacos pipeye,34.42692565917969,-119.68585205078125,Taco Place
356,Santa Barbara,34.428191,-119.68412000000001,Altamiranos Mexican Restaurant,34.426248,-119.684605,Mexican Restaurant
357,Santa Barbara,34.428191,-119.68412000000001,Stone Age Restaurant,34.425649,-119.684668,Chinese Restaurant
358,Santa Barbara,34.428191,-119.68412000000001,Boca De Rio,34.424987,-119.683335,South American Restaurant
359,Santa Barbara,34.428191,-119.68412000000001,Taqueria el Refugio,34.42912292480469,-119.68869018554688,Mexican Restaurant
360,Santa Barbara,34.428191,-119.68412000000001,Low Cost Plumbing INC,34.432008,-119.6824528,Construction & Landscaping
361,Santa Barbara,34.428191,-119.68412000000001,The Marjorie Luke Theatre,34.426552952395944,-119.68874382428551,Theater
362,Santa Barbara,34.428191,-119.68412000000001,Silver Wines,34.42418,-119.685801,Wine Bar
363,Torrance,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
364,Torrance,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
365,Torrance,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
366,Torrance,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
367,Torrance,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
368,Torrance,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
369,Torrance,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
370,Torrance,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
371,Torrance,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
372,Torrance,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
373,Torrance,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
374,Torrance,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
375,Torrance,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
376,Torrance,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
377,Torrance,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
378,Torrance,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
379,Torrance,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
380,Torrance,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
381,Glendale,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
382,Glendale,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
383,Glendale,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
384,Glendale,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
385,Glendale,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
386,Glendale,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
387,Glendale,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
388,Glendale,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
389,Glendale,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
390,Glendale,33.786594,-118.298662,Tin Yuan,33.789319,-118.298023,Chinese Restaurant
391,Glendale,33.786594,-118.298662,Pacific Motorsports,33.78931531272533,-118.30068235823938,Motorsports Shop
392,Glendale,33.786594,-118.298662,Ken Malloy Park Playground,33.78739739532982,-118.2948993143862,Playground
393,Glendale,33.786594,-118.298662,Boss Hoss of California,33.78909,-118.301877,Motorcycle Shop
394,Glendale,33.786594,-118.298662,Subway,33.78213338582713,-118.2981273333713,Sandwich Place
395,Glendale,33.786594,-118.298662,Bob's Hamburgers,33.790589780014756,-118.29725391295045,Burger Joint
396,Glendale,33.786594,-118.298662,Raku Japanese Cuisine,33.790685,-118.297256,Sushi Restaurant
397,Glendale,33.786594,-118.298662,Harbor Liquor Market,33.78478049497346,-118.30343965341916,Food
398,Glendale,33.786594,-118.298662,El Norteno Tacos,33.790804,-118.296834,Mexican Restaurant
399,Oceanside,33.016928,-116.846046,Panda Express,33.0169,-116.846,Chinese Restaurant
400,Oceanside,33.016928,-116.846046,Green Tree Dumpsters,33.01804244690452,-116.84649288654326,Home Service
401,Oceanside,33.016928,-116.846046,Uniforms Express,33.01802895272571,-116.8480110168457,Sporting Goods Shop
402,Perris,33.752886,-116.055617,Wine Country Pool & Spa Services,33.7529,-116.0556,Pool
403,Perris,33.752886,-116.055617,Business adding option not available,33.75255071866197,-116.05658769607544,Fast Food Restaurant
404,Walnut Creek,37.879757,-122.07143,CVS pharmacy,37.878934168893046,-122.07363554029973,Pharmacy
405,Walnut Creek,37.879757,-122.07143,U.S. Bank ATM,37.87881088256836,-122.07389068603516,ATM
406,Walnut Creek,37.879757,-122.07143,Chase Bank,37.878175788966786,-122.07121771922132,Bank
407,Walnut Creek,37.879757,-122.07143,Wells Fargo Bank,37.8791144,-122.0734837,Bank
408,Walnut Creek,37.879757,-122.07143,UPS Access Point location,37.878736,-122.074726,Shipping Store
409,Walnut Creek,37.879757,-122.07143,Tice Valley Gym,37.87573035981176,-122.06982027306141,Basketball Court
410,Walnut Creek,37.879757,-122.07143,Safeway,37.878372271150006,-122.07190946505762,Grocery Store
411,Walnut Creek,37.879757,-122.07143,Rite Aid,37.876541,-122.072829,Pharmacy
412,Walnut Creek,37.879757,-122.07143,Starbucks Tice Valley & Rossmoor,37.87892,-122.07278400000001,Coffee Shop
413,Walnut Creek,37.879757,-122.07143,Rossmoor Diner,37.878609000000004,-122.074252,Diner
414,Walnut Creek,37.879757,-122.07143,Wells Fargo Advisors,37.8800084,-122.074861,Business Service
415,Walnut Creek,37.879757,-122.07143,Tice Valley / Rossmoor,37.876710434731194,-122.07144935216887,Intersection
416,Walnut Creek,37.879757,-122.07143,Tice valley park,37.87601483540956,-122.07095279169562,Park
417,Greenbrae,37.950069,-122.54284,Creekside Park,37.94907925904786,-122.53782391548158,Park
418,Greenbrae,37.950069,-122.54284,R'noh Thai,37.94699651017758,-122.54593552742725,Thai Restaurant
419,Greenbrae,37.950069,-122.54284,M & G,37.94625875583861,-122.54548157567324,Burger Joint
420,Greenbrae,37.950069,-122.54284,Corta Madera Creek,37.95132836522548,-122.54316012572691,Dog Run
421,River Pines,38.545656,-120.74287,River Pines Store,38.54556731754978,-120.74158158371365,Grocery Store
422,San Jacinto,33.752886,-116.055617,Wine Country Pool & Spa Services,33.7529,-116.0556,Pool
423,San Jacinto,33.752886,-116.055617,Business adding option not available,33.75255071866197,-116.05658769607544,Fast Food Restaurant
424,Santa Ana,33.640302,-117.769442,Orange County Concrete Pavers,33.641365812617444,-117.76928007602692,Home Service
425,Santa Ana,33.640302,-117.769442,Valley View Park,33.643003,-117.76996399999999,Park
426,Santa Ana,33.640302,-117.769442,Top of Quail Hill,33.64227432949613,-117.77381165653601,Park
427,Santa Ana,33.640302,-117.769442,Cascades Park,33.64265,-117.773624,Park
428,Los Angeles,33.786594,-118.298662,Maricela's Bionicos Y Antojitos,33.789573,-118.297754,Deli / Bodega
429,Los Angeles,33.786594,-118.298662,El Pollo Loco,33.790455,-118.296733,Fast Food Restaurant
430,Los Angeles,33.786594,-118.298662,Philipo's Pizza & Pasta,33.7896583,-118.2978639,Pizza Place
431,Los Angeles,33.786594,-118.298662,SUBWAY,33.79077452653682,-118.29713438000954,Sandwich Place
432,Los Angeles,33.786594,-118.298662,Ken Malloy Harbor Regional Park,33.78783975394894,-118.29548733276242,Lake
433,Los Angeles,33.786594,-118.298662,Kaiser Pharmacy--Normandie North Building,33.78751343025337,-118.29827886125454,Medical Center
434,Los Angeles,33.786594,-118.298662,Del Taco,33.78989009398509,-118.29857014106402,Fast Food Restaurant
435,Los Angeles,33.786594,-118.298662,Circle K,33.790282,-118.296558,Convenience Store
436,Los Angeles,33.786594,-118.298662,Jax Donuts,33.789319,-118.298023,Coffee Shop
